call,location,store
051-554-0089,"부산광역시 동래구 명륜로129번길 49, 1층 (명륜동)",IF 부산 동래역점 
051-816-8780,부산 서구 구덕로 321 (서대신동3가),IF 부산 동대신점 
051-334-2767,부산 북구 만덕대로16번길 20 (덕천동),IF 부산 덕천점 
051-622-3133,"부산광역시 남구 수영로 201, 1동 (대연동,올리비아로렌)",IF 부산 대연점 
051-891-9966,부산광역시 부산진구 당감로 27-1 (당감동),IF 부산 당감점 (신) 
051-209-5436,"부산 사하구 사하로 190 (괴정동,뉴코아아울렛)",IF 부산 뉴코아괴정점 
051-315-2989,부산 사상구 가야대로366번길 21 (주례동),IF 부산 냉정점 
051-257-9545,부산 중구 광복로 42 (창선동1가),IF 부산 남포점 
051-802-3999,"부산 부산진구 중앙대로 786 10(대현지하상가 L-23,부전동) (전포동)",IF 부산 서면역점 (신) 
,"부산 부산진구 가야대로 772 나동 2호 (부전동,롯데지하쇼핑몰)",IF 부산 서면롯데점 (임시) 
051-804-6566,"부산 부산진구 가야대로 772 나동 2호 (부전동,롯데지하쇼핑몰)",IF 부산 서면롯데점 
051-525-0653,부산 금정구 서동로 153 1층 (서동),IF 부산 서동점 
051-505-1007,부산 동래구 사직북로 34 (사직동),IF 부산 사직점 
051-315-1255,부산 사상구 사상로 214 (괘법동),IF 부산 사상점 (신) 
,"부산광역시 사상구 사상로 201, 1층 이니스프리 (괘법동,애플아울렛)",IF 부산 사상 애플아울렛점 
051-524-7889,부산 해운대구 선수촌로 97 (반여동),IF 부산 반여점 
051-543-7774,부산 해운대구 아랫반송로 15-1 (반송동),IF 부산 반송점 
051-631-1250,부산광역시 남구 수영로 42 (문현동),IF 부산 문현점 
051-622-7119,부산 수영구 수영로 387 (남천동),IF 부산 남천점 
051-722-9123,부산 기장군 기장읍 읍내로 107 (동부리),IF 부산 기장점 (신) 
051-207-7267,"부산광역시 강서구 명지국제8로 254, 101호 (명지동,시온프라자)",IF 부산 국제신도시점 
051-583-9910,부산 금정구 금정로233번길 41 모아멘트 (구서동),IF 부산 구서점 
051-292-2767,부산 사하구 낙동대로 195 (괴정동),IF 부산 괴정점 
051-244-9545,"부산광역시 중구 광복로 72-2, 지하1.1.2층 (광복동2가)",IF 부산 광복로점 
051-626-7267,부산 남구 수영로 311 (대연동),IF 부산 경성대점 (신) 
051-891-3055,"부산 부산진구 가야대로 597 상가동 1층 111호 (가야동,한신센타뷰)",IF 부산 가야점 
051-532-7273,부산 동래구 반송로 291 (명장동),IF 부산 GS명장점 
051-612-7267,부산 남구 용소로 13-1 (대연동),IF 부경대경성대점 
,서울 관악구 봉천로 216 (신림동),IF 보라매점 (코드변경) 
02-877-7015,서울 관악구 봉천로 216 (신림동),IF 보라매점 (신) 
031 385 3239,"경기 안양시 동안구 동안로 120 106호 (호계동,올림픽스포츠센터)",IF 범계점 
02-955-9954,서울 도봉구 도봉로 689 (방학동),IF 방학점 
02-425-1104,"서울특별시 송파구 백제고분로48길 4, 1층 이니스프리 방이점 (방이동)",IF 방이점 (신) 
02-587-0585,서울 서초구 방배로 91 (방배동),IF 방배직영점 
02-3477-8061,서울특별시 서초구 잠원로 51 킴스클럽 강남점 지하1층 (잠원동),IF 반포킴스클럽점 
02-537-0774,"서울 서초구 신반포로 지하 200 (반포동,강남터미널 지하쇼핑몰 C-45호)",IF 반포지하점 
031-851-9220,"경기도 의정부시 오목로225번길 157, 105호 (민락동,폴리프라자 3차)",IF 민락2지구점 
02-981-2231,서울특별시 강북구 도봉로 183 (미아동),IF 미아역점 
02-442-9155,서울 강동구 양재대로 1626 1층 107호 (명일동),IF 명일역점 
02-774-0954,서울 중구 명동8길 19 (명동2가),IF 명동중앙점 (신) 
02-776-0117,서울 중구 명동길 13 (명동1가),IF 명동점 
02-774-0708,서울 중구 명동8길 43 1층~2층 (충무로2가),IF 명동역점 
02-3789-7585,서울 중구 명동8나길 12 (충무로1가),IF 명동3호점 
02 318 0754,서울 중구 명동4길 42 1층 (충무로1가),IF 명동2호점 
02-3789-8008,"서울특별시 중구 명동10길 27, 1,2층 (명동2가)",IF 명동2가점 (신) 
02-714-3304,서울 마포구 도화길 20-1 1층 (도화동),IF 마포점 (신) 
02-980-0728,서울 강북구 솔샘로 213-2 1층 (미아동),IF 미아솔샘점 
02-310-9585,"서울특별시 중구 명동길 26 (명동2가, 유네스코 회관) 이니스프리 명동 유네스코",IF 명동 유네스코점 
02-3789-8008,서울 중구 명동10길 27 (명동2가),IF 명동2가점 
02-754-3445,서울 중구 명동8나길 28-1 1층 (충무로1가),IF 명동 충무점 
02-3789-9573,"서울특별시 중구 명동8가길 9, 지하1층,2층 (충무로2가)",IF 명동 충무2호점 
02-431-5300,서울 송파구 마천로41길 9 (마천동),IF 마천점 
031-595-0056,"경기도 남양주시 화도읍 비룡로 58, 1층 103호",IF 마석 중흥점 
055-298-7101,경남 창원시 마산회원구 합성남로 6 (합성동),IF 마산 합성지상점 
055-293-9858,경남 창원시 마산회원구 3.15대로 지하 758 대현프리몰 L-1 (합성동),IF 마산 합성점 
055-248-8525,경상남도 창원시 마산함포구 동서북10길 67 (창동),IF 마산 창동점 (신) 
055-231-4020,"경남 창원시 마산회원구 내서읍 삼계로 2 108호 (삼계리,삼계웰빙프라자)",IF 마산 내서점 (신) 
02-930-9166,"서울 노원구 동일로 1538 (상계동,상계주공아파트12단지 종합상가101호)",IF 마들역점 
02-3213-4503,"서울 송파구 올림픽로 300 5층 (신천동,롯데월드몰)",IF 롯데월드타워직영점 
02-2143-1247,"서울 송파구 올림픽로 240 1층 (잠실동,송파우체국사서함66 롯데월드어드벤처)",IF 롯데월드 어드벤처점 
02-980-2766,서울 성북구 도봉로 31 1층 2호 (길음동),IF 미아삼거리점 (신) 
061-243-7784,전남 목포시 영산로75번길 20-2 (대안동),IF 목포점 (신) 
061-281-0391,전남 목포시 비파로51번길 19 (상동),IF 목포 하당점 
02-6678-3106,"서울 양천구 목동동로 309 1층 (목동,행복한세상)",IF 목동점 (코드변경) 
02-318-0402,서울 중구 명동9길 17 1층 (명동1가),IF 명동 센트럴점 
02-433-9965,서울 중랑구 겸재로 181 1층 (면목동),IF 면목점 
070-4412-2100,"서울 중랑구 공릉로 12 (묵동,삼양빌딩)",IF 먹골역점 
031-203-6471,"경기 수원시 영통구 영통로 195 102호 (망포동,골든스퀘어)",IF 망포역점 
070-8829-5006,경기 의정부시 평화로 191-1 (호원동),IF 망월사역점 (신) 
,경기 의정부시 평화로 191-1 (호원동),IF 망월사역점 
02-323-8998,"서울특별시 마포구 월드컵로 83, 1층 (망원동)",IF 망원역점 
02-435-9294,서울 중랑구 용마산로 498 (망우동),IF 망우점 
032-465-1090,"인천 남동구 만수로 53 (만수동,제1호,1층)",IF 만수시장점 
031-377-3722,"경기도 화성시 동탄순환대로 689, 102호 (영천동,삼성프라자)",IF 동탄2신도시점 
,"서울 양천구 목동동로 309 1층 (목동,행복한세상)",IF 목동점 (신) (코드변경) 
02-6678-3106,"서울 양천구 목동동로 309 1층 (목동,행복한백화점)",IF 목동 행복한세상점 
02-6094-0623,"서울 양천구 목동서로 65 105,106,107호 (목동,목동가든스위트)",IF 목동 파리공원점 
02-2606-3539,서울 양천구 오목로 231 (신정동),IF 목동 로데오점 
02-375-9929,서울 서대문구 거북골로 29 1층 점포 (남가좌동),IF 명지대점 
031-8003-8221,"경기도 화성시 동탄솔빛로 62, 101호 (반송동,리첸프라자)",IF 동탄 솔빛점 (신) 
031-8003-3832,"경기도 화성시 동탄중앙로 220, 상가동 B201-1호 (반송동,메타폴리스)",IF 동탄 센터포인트점 
031-613-9980,"경기 화성시 동탄지성로 139 1층 104호 (능동,양진빌딩)",IF 동탄 능동점 (신) 
032-773-6928,"인천 중구 우현로 지하 69 135, 137호 (인현동,중앙로지하상가)",IF 동인천 인현점 (신) 
053-745-9747,"대구 수성구 수성로 393 (수성동4가,수성하이츠)",IF 동아마트 수성점 
02-455-7715,"서울 광진구 강변역로 50-1 (,동서울터미널)",IF 동서울터미널점 
02-2232-1807,"서울특별시 종로구 종로 344, 101호 (숭인동,종로대우디오빌)",IF 동묘역점 
02-942-0036,서울 성북구 화랑로11길 37 (하월곡동),IF 동덕여대점 
02-2268-5015,"서울 중구 을지로41길 10 473-A (을지로6가,지하상가)",IF 동대문점 
053-765-0996,대구 수성구 수성로 227 (중동),IF 롯데슈퍼수성점 (신) 
,대구 수성구 수성로 227 롯데슈퍼 (중동),IF 롯데슈퍼 수성점 (코드변경) 
051-730-3822,부산 해운대구 센텀남대로 59 (우동),IF 롯데백화점 센텀시티점 
051-678-4079,부산 중구 중앙대로 2 (중앙동7가),IF 롯데백화점 광복점 
02-6975-5044,서울특별시 은평구 진관동 79-15,IF 롯데몰 은평직영점 
031-8066-1630,경기 수원시 권선구 세화로 124 롯데몰 수원점 1층 (서둔동),IF 롯데몰 수원직영점 
02-965-1700,서울 동대문구 왕산로 205 (청량리동),IF 롯데 청량리점 
,"서울 구로구 경인로 662 B2호 층 (신도림동,디큐브시티)",IF 디큐브시티점 (신) (코드변경) 
02-485-2796,서울 강동구 양재대로 1371 1층 7호 (성내동),IF 둔촌점 
02-3398-4034,서울특별시 중구 장충단로 275 두산타워 4층 이니스프리,IF 두산타워직영점 
,서울 중구 장충단로13길 11 (을지로6가),IF 동대문역점 (코드변경) 
02-2267-5537,서울 중구 장충단로13길 11 1층 (을지로6가),IF 동대문역점 (신) 
02-3398-5977,"서울 중구 장충단로 275 6층 (을지로6가,두산타워)",IF 동대문 두산타워점 (폐쇄점) 
02-2153-0778,"서울 중구 을지로 281 (을지로7가,동대문디자인플라자광장편의시설지하2층)",IF 동대문 DDP점 
053-751-1774,"대구광역시 동구 동부로 156, 1층 (신천동,서린빌딩)",IF 동대구역점 
02-966-0585,서울 성북구 화랑로 지하 243 (석관동),IF 돌곶이역점 (폐쇄점) 
02-553-0585,서울 강남구 테헤란로87길 22 도심공항터미널 지하1층 Q112호 (삼성동),IF 도심공항직영점 
051-337-3888,"부산 북구 금곡대로 14 (덕천지하상가,B-26호)",IF 덕천 지하점 
031-922-0848,"경기 고양시 일산서구 중앙로 1564 108호 (대화동,그린월드프라자)",IF 대화역점 
02-766-0585,"서울 종로구 대학로 129 1,2층 (명륜4가)",IF 대학로직영점 
02 766 7729,서울 종로구 대학로11길 51 (명륜4가),IF 대학로점 
042-637-6055,"대전광역시 동구 한남로 15, 1층 103호 (홍도동)",IF 대전 한남대점 
042-226-4168,"대전광역시 중구 중앙로 지하 145 (은행동,지하상가 B나02호)",IF 대전 중앙로점 (신) 
042-583-9200,대전 서구 정림로 64 1층 (정림동),IF 대전 정림점 
042-257-4590,대전 중구 중앙로164번길 18 (은행동),IF 대전 은행점 
042-285-5680,"대전 동구 은어송로 63 103호 (가오동,글로리타워2)",IF 대전 은어송점 
042-823-4450,"대전광역시 유성구 계롱로 41번 (봉명동, 1층)",IF 대전 유성점 (신) 
042-485-3833,대전 서구 청사서로 44 1층 (월평동),IF 대전 월평점 
042-635-5945,대전 동구 동대전로 174 1층 (자양동),IF 대전 우송대점 
042-535-3577,"대전 서구 계룡로 616 101호 (괴정동,오렌지타운)",IF 대전 용문점 
042-531-3350,대전 중구 계백로 1685 (오류동),IF 대전 오류스타점 
042-861-1736,"대전 유성구 엑스포로 488 1층 114호 (전민동,엑스포코아)",IF 대전 엑스포코아점 
042-936-1811,대전 대덕구 신탄진로 814 1층 (신탄진동),IF 대전 신탄진점 
042-477-2003,"대전 서구 둔산로 130 1층 103호 (둔산동,대덕프라자)",IF 대전 시청점 
042-625-4864,"대전 대덕구 송촌북로16번길 57 (송촌동,선비Q랜드 102절반호)",IF 대전 송촌점 
042-636-1845,대전 동구 동서대로 1689 외 대전복합터미널 서관1층 W51호 (용전동),IF 대전 복합터미널점 
042-586-3338,대전 서구 복수동로 40 104호 (복수동),IF 대전 복수점 (신) 
042-534-6911,대전 서구 도마로 2 (도마동),IF 대전 배재대점 
042-826-5331,대전 유성구 반석로 24 (반석동),IF 대전 반석점 
042-826-8736,"대전광역시 서구 도안북로93번길 31, 106호 (도안동,더블루힐)",IF 대전 목원대점 (신) 
053-341-9078,"대구 북구 침산로 138 101호 (침산동,명성프라임)",IF 대구 침산점 (신) 
053-320-7702,"대구 북구 칠곡중앙대로 416 강북점1층 (읍내동,동아아울렛)",IF 대구 칠곡점 
053-783-7898,"대구 수성구 지범로 183 1층 106호 (지산동,시티월드)",IF 대구 지산점 (신) 
053-985-4747,"대구광역시 동구 팔공로51길 15-5, 108호 (봉무동)",IF 대구 이시아폴리스점 (신) 
053-961-3734,"대구 동구 안심로22길 52 102호 (율하동,월드프라자)",IF 대구 율하점 (신) 
053-635-7660,대구 달서구 월배로 106 (진천동),IF 대구 월배로점 
,대구 달서구 용산로 218 1층 (용산동),IF 대구 용산점 (코드변경) 
053-561-3100,대구 달서구 용산로 218 101호 (용산동),IF 대구 용산로점 
053-629-7570,대구 남구 대명로 283 (대명동),IF 대구 영대병원점 
053-202-7995,대구 동구 아양로 65-1 (신암동),IF 대구 신암점 
053-525-7999,대구 달서구 당산로 87 (감삼동),IF 대구 두류점 
053-421-4799,대구 중구 동성로 31-1 (동성로2가),IF 대구 동성로점 
042-482-7760,대전광역시 서구 둔산로 30 (둔산동),IF 대전 둔산동점 
053-965-2145,"대구광역시 동구 동호로 75, 1층 105호 (신서동)",IF 대구 신서점 
053-944-1253,"대구 북구 호국로 215 108호 (서변동,대성골든프라자2차 1층)",IF 대구 동서변점 
053-956-6900,대구 동구 신암로 96-1 1층 (신암동),IF 대구 대현점 (신) 
070 4246 0816,대전 유성구 은구비남로33번길 48 1층 3호 (북쪽) (지족동),IF 대전 노은점 
042-536-5331,"대전 서구 갈마로 262 상가 501동 110호 (내동,맑은아침아파트)",IF 대전 내동점 
042-934-1215,"대전 유성구 테크노4로 137 (관평동,웰스피아1층113호)",IF 대전 관평점 
042-543-6093,"대전 서구 관저동로 84 102호 (관저동,럭셔리빌딩)",IF 대전 관저점 
02-833-7001,"서울특별시 영등포구 도림로 134, 1층 (대림동)",IF 대림역점 
053-742-9241,"대구 동구 화랑로 123 101호 (효목동,유림)",IF 대구 효목점 (신) 
053-636-8747,대구 달성군 화원읍 비슬로 2571 (천내리),IF 대구 화원점 
053 521 3374,대구 서구 국채보상로 250 1층 (평리동),IF 대구 평리점 
053-358-8747,대구 북구 팔달로 167 1층 (노원동3가),IF 대구 팔달시장점 
053-793-3318,"대구광역시 수성구 신매로19길 46, 104호 (신매동,시지스퀘어)",IF 대구 시지점 
053-753-6263,"대구광역시 수성구 달구벌대로 2468, 1층 (범어동)",IF 대구 수성점 
053 583 0794,"대구 달서구 성서로 414 1층 104호 (이곡동,메가스타)",IF 대구 성서점 
053-655-2660,대구광역시 달서구 월배로 481 (송현동),IF 대구 서부정류장점 
053-521-1005,"대구광역시 서구 국채보상로 434, 1층 (비산동)",IF 대구 서문시장점 
031-747-0267,경기 성남시 중원구 산성대로 376 (금광동),IF 단대오거리점 
053-633-0570,"대구광역시 달서구 도원로 30, 1층 105호 (도원동)",IF 대구 대곡점 (신) 
053-585-4480,"대구 달성군 다사읍 달구벌대로 873 1층 (매곡리,동일빌딩)",IF 대구 다사점 (신) 
053-615-4700,대구 달성군 논공읍 논공로9길 78 1층 상가 (북리),IF 대구 논공점 
053-622-7570,"대구광역시 남구 중앙대로 221, 1층 (대명동)",IF 대구 교대점 
053-571-3315,대구 달서구 달구벌대로 1647 (감삼동),IF 대구 감삼점 
02-2634-8889,"서울특별시 영등포구 양평로 64, 1층 (당산동6가)",IF 당산역점 (신) 
053-638-2660,대구 달서구 월곡로 273 1층 (상인동),IF 대구 상인점 
053 383 2464,"대구 북구 동북로 163 상가 201동 110호 (산격동,대우아파트)",IF 대구 산격점 
053-982-3318,대구 동구 동촌로 230-1 1층 (방촌동),IF 대구 방촌점 (신) 
031-380-1448,"경기 안양시 동안구 동안로 119 1층 (호계동,뉴코아평촌점)",IF 뉴코아 평촌점 (신) 
,"경기 안양시 동안구 동안로 119 1층 (호계동,킴스아울렛)",IF 뉴코아 평촌점 
032-430-5309,인천 남동구 인하로 485 (구월동),IF 뉴코아 인천점 
070-4194-5151,"서울 서초구 신반포로 329 1층 3호 (잠원동,세기빌딩)",IF 논현역점 
041-736-1271,"충남 논산시 중앙로480번길 12 102호 (반월동,글로벌알디빌딩)",IF 논산 중앙점 (신) 
02-354-2266,"서울 은평구 은평로 233 (3필지(259,260) 1층,녹번동) (녹번동)",IF 녹번점 
02-875-7015,서울 관악구 호암로24길 74 (신림동),IF 녹두거리점 
02-938-6300,"서울 노원구 상계로 70 1층 2호 (상계동,화랑빌딩)",IF 노원점 (신) 
02-938-1389,"서울 노원구 동일로 1384 1층 114호 (상계동,상계주공아파트)",IF 노원2호점 
053-431-3939,"대구 중구 달구벌대로 지하 2100 C동 402호 , C403호 (덕산동,메트로센터)",IF 대구 반월당점 
031-982-3990,경기 김포시 김포한강11로 288-27 (운양동),IF 김포 운양점 (코드변경) 
02-824-5772,서울 동작구 노량진로 162 (노량진동),IF 노량진점 
02-882-7733,서울 관악구 남부순환로248길 7 1층 (봉천동),IF 낙성대점 
031-982-3990,"경기도 김포시 김포한강11로 288-27, 한강프라자 103호 (운양동)",IF 김포 운양점 (신) 
02-532-5717,"서울 서초구 방배로 174 1층 104호 (방배동,태창빌딩)",IF 내방역점 
051-242-9545,"부산 중구 광복로 56 1층,2층 (광복동2가)",IF 남포 3호점 
031-511-3411,"경기도 남양주시 늘을2로 26, 1층 17호 (호평동,메인플라자)",IF 남양주 호평점 (신) 
031-559-3993,"경기 남양주시 경춘로1256번길 9 106호 (평내동,강남프라자)",IF 남양주 평내점 
061-334-7773,전라남도 나주시 전력로 2 (빛가람동),IF 나주 혁신점 
02-2606-8748,서울 강서구 강서로 40 1층 (화곡동),IF 까치산점 (신) 
055-346-0721,"경남 김해시 진영읍 장등로19번길 41 107호 (진영리,유니온빌딩)",IF 김해진영신도시점 
055-321-0757,"경남 김해시 율하3로 48 1층 104호 (율하동,하이로프라자)",IF 김해 율하점 
055-332-2418,경남 김해시 해반천로144번길 10 103호 (삼계동),IF 김해 삼계점 
055-322-7267,"경남 김해시 내외로 80 1층 101호 (외동,옥정프라자)",IF 김해 내외점 (신) 
031-910-2508,"경기 고양시 일산서구 중앙로 1436 1층 (주엽동,그랜드백화점)",IF 그랜드 일산점 (신) 
02-909-4918,서울 성북구 길음로 33 래미안 8단지 상가 B-7호 (길음동),IF 길음점 
070-4229-7720,"서울 강동구 양재대로 1471 1층 110호 (길동,동선빌딩)",IF 길동역점 
031-209-5868,경기도 용인시 기흥구 삼성2로 95 (농서동),IF 기흥 삼성점 
02-2282-5131,서울 성동구 독서당로 298 (금호동4가),IF 금호점 
031-397-4463,경기 군포시 산본천로 230번 1층 (산본동),IF 금정역점 
031-947-8752,"경기 파주시 금빛로 24-27 108호 (금촌동,제일메디컬)",IF 금릉점 
062-233-3209,광주 동구 금남로 161-6 (금남로5가),IF 금남로5가점 
031-571-1090,"경기도 남양주시 별내중앙로 64, 제1동 103호 (별내동,오션 일레븐 4타워)",IF 남양주 별내점 
031-576-3571,경기 남양주시 와부읍 덕소로 89-1 (덕소리),IF 남양주 덕소점 (신) 
031-592-9220,"경기 남양주시 금곡로 71 1층 7호 (금곡동,세화빌딩)",IF 남양주 금곡점 
02-537-5848,"서울 동작구 사당로 215 101호 (사당동,서림빌딩)",IF 남성역점 
02-830-2251,서울 관악구 난우길 8 (신림동),IF 난곡점 
02-2611-5999,서울 구로구 중앙로1길 36 (고척동),IF 구로 2001아울렛점 
031-988-0628,경기 김포시 풍무로 105 외5필지  1층 108호 (풍무동),IF 김포 풍무점 
031-987-0477,경기 김포시 통진읍 조강로 58 1층 (서암리),IF 김포 통진점 
031-982-1770,"경기 김포시 김포한강4로 129 1층 103호 (장기동,하나썬시티)",IF 김포 장기점 
,"경기 고양시 일산서구 중앙로 1436 지하2층 (주엽동,그랜드백화점일산점)",IF 그랜드 일산점 
070-7765-9839,경기 군포시 군포로499번길 2 1층 1-2호 (당동),IF 군포점 
02-455-3305,"서울 광진구 천호대로 지하 550 (능동,서울특별시도시철도공사군자역1007호)",IF 군자역점 
063-462-2177,"전북 군산시 월명로 254 106호 (수송동,더모나코빌딩)",IF 군산 수송점 
063-468-3405,전북 군산시 수송로 76 2호 (나운동),IF 군산 나운점 
032-422-5968,"인천 남동구 성말로 10 111호 (구월동,효명프라자)",IF 구월 로데오점 (신) 
02-761-6581,서울특별시 영등포구 여의나루로 40 5호선 여의도역내,IF 그린라운지 여의도역점 
070-8836-3307,"서울 서초구 서초중앙로 107 102호 (서초동,삼화빌딩)",IF 교대역점 
062-672-5628,"광주광역시 남구 남구 효우2로 34, 101-2(행암동)",IF 광주 효천점 
062-227-2855,광주 동구 중앙로160번길 22 1층 (황금동),IF 광주 황금점 (신) 
062-361-9592,"광주광역시 서구 화운로 24, 광주유니버시아드 힐스테이트 A02동 110호 111호 (화정동)",IF 광주 화정점 
062-227-8717,"광주광역시 동구 남문로 667, 1층 (학동)",IF 광주 학동점 
070-4139-3922,서울 은평구 서오릉로 138 1층 (대조동),IF 구산역점 
054-457-0026,"경상북도 구미시 형곡중앙로 41, 1층 (형곡동)",IF 구미 형곡점 
054-475-2807,경북 구미시 인동중앙로 25 (황상동),IF 구미 인동점 
062-951-1755,광주광역시 광산구 수완지구 임방울대로 261( 농협 하나로마트 내),IF 광주 하나로수완점 
062-651-7334,광주 서구 풍암중앙로 53 (풍암동),IF 광주 풍암점 
031-763-2111,"경기 광주시 파발로 185 104호 (탄벌동,KJ빌딩)",IF 광주 탄벌점 
062-973-1882,광주 광산구 첨단중앙로106번길 16 1층 105호 (월계동),IF 광주 첨단점 
054-453-5243,"경상북도 구미시 고아읍 문장로25길 4, 1층 108호",IF 구미 원호점 
062-945-9592,"광주 광산구 선운중앙로 43 상가 113동 105호 ~106호 (선암동,이지더원아파트)",IF 광주 선운점 
054-473-4123,"경북 구미시 옥계북로 27 108동 113호 (옥계동,삼구상가)",IF 구미 옥계점 (신) 
054-462-5549,"경북 구미시 상사서로 55 118호 (상모동,상모프라자)",IF 구미 상모점 
054-473-3326,경북 구미시 인동36길 9 (구평동),IF 구미 구평점 
031-551-8709,경기 구리시 경춘로 224 (수택동),IF 구리점 
031-555-8709,경기 구리시 이문안로 78 (수택동),IF 구리 수택점 
031-529-9915,"경기도 구리시 갈매중앙로 87, 1층 103호 (갈매동)",IF 구리 갈매점 
02-869-9008,서울 구로구 구로중앙로 152 애경백화점구로본점 (구로동),IF 구로애경점 
02-859-3303,서울 구로구 구로동로26길 7 1층 (구로동),IF 구로시장점 (신) 
02-869-2007,서울 구로구 시흥대로 571 (구로동),IF 구로디지털점 
062-385-0816,"광주광역시 서구 상무중앙로 95, 104호 (치평동)",IF 광주 상무점 (신) 
062-671-5670,광주 남구 서문대로 683 (진월동),IF 광주 진월점 
062-672-2524,"광주 남구 봉선로 158 105호 (봉선동,남양빌딩)",IF 광주 봉선점 (신) 
062-265-1339,광주 북구 서하로 389 (문흥동),IF 광주 문흥점 
062-263-8535,"광주광역시 북구 서방로 89, 1층 104-1호 (우산동,빌리오네빌딩)",IF 광주 말바우점 
062-265-1786,"광주 동구 갈마로 46 1층 108호 (산수동,무들빌딩)",IF 광주 두암점 
062-225-8668,광주광역시 동구 필문대로273번길 24 (지산동),IF 광주 조선대점 
062-264-2469,광주광역시 북구 우치로90번길 6 (용봉동),IF 광주 전남대점 
062-576-0882,광주 북구 설죽로 506 (일곡동),IF 광주 일곡점 (신) 
062-376-3245,광주광역시 광산구 사암로 256 (월곡동),IF 광주 월곡점 
062-269-1339,"광주 북구 서하로 179 (오치동,건물동쪽세번째칸)",IF 광주 오치점 
062-513-0066,"광주광역시 서구 하남대로 706, 103호 (동천동)",IF 광주 동천점 
062-374-6001,광주광역시 서구 금화로 91 (금호동),IF 광주 금호점 (신) 
062-363-1983,광주 서구 무진대로 907 (광천동),IF 광주 광천점 
02-909-1486,"서울 노원구 석계로 103 410-7, 410-8 (월계동)",IF 광운대역점 
062-955-8508,"광주광역시 광산구 신창로 121, 101-1호 (신창동)",IF 광주 신창점 
,광주 광산구 장신로 120 103호 (수완동),IF 광주 수완점 (코드변경) 
062-953-9588,광주 광산구 장신로 120 1층 103호 (수완동),IF 광주 수완점 (신) 
062-945-1966,광주 광산구 광산로 34 1층 (송정동),IF 광주 송정점 
061-791-1533,전남 광양시 공영로 72 (중동),IF 광양 중마점 
02-2683-8492,경기 광명시 오리로 971-1 1층 (광명동),IF 광명사거리역점 
02-898-0877,경기 광명시 범안로 1050 1층 101호 (하안동),IF 광명 하안점 (신) 
02-2625-1366,"경기도 광명시 철망산로 87, 1층 (철산동,세이브존)",IF 광명 세이브존점 
031-211-7288,"경기 수원시 영통구 센트럴타운로 107, 1동 059호 (이의동,광교푸르지오월드마크판매시설)",IF 광교월드스퀘어점 
031-214-6377,"경기 용인시 수지구 광교중앙로 316, 103호 (상현동,킴앤코씨티하임)",IF 광교신도시점 
02-885-7298,서울 관악구 관악로 199 (봉천동),IF 관악 중앙점 
02-3418-3557,"경기 과천시 별양상가1로 25 1층 106호 (별양동,렉스타운)",IF 과천 중앙점 
02-949-1829,서울 노원구 공릉로 188 (공릉동),IF 공릉점 
02-717-0206,"서울 마포구 마포대로 지하 100 (공덕동,공덕역 22호)",IF 공덕역점 
054-763-1423,경북 경주시 안강읍 비화원로 73-1 (양월리),IF 경주 안강점 
,부산 남구 용소로 13-1 (대연동),IF 경성대2호점 (코드변경) 
053-812-0070,경북 경산시 중앙로 79 (중방동),IF 경산 중앙점 
053-817-2476,경북 경산시 백자로10길 3-17 (사동),IF 경산 사동점 
053-957-3561,대구광역시 북구 대학로 85 (산격동),IF 경북대점 (신) 
053-853-1141,경북 경산시 하양읍 하양로 87 (금락리),IF 경북 하양점 (신) 
054-781-4477,경북 울진군 울진읍 울진중앙로 122 (읍내리),IF 경북 울진점 (신) 
02-2616-5290,서울 구로구 경인로47길 14 1층 (고척동),IF 고척점 
054-971-3179,경북 칠곡군 왜관읍 중앙로5길 21 (왜관리),IF 경북 왜관점 (신) 
054-332-6963,경북 영천시 시장로 53 (완산동),IF 경북 영천점 (신) 
054-636-5587,"경북 영주시 중앙로83번길 28 (영주동,명동주택)",IF 경북 영주점 
031-962-5207,"경기도 고양시 덕양구 혜음로 30, 상가동 1층 102호 (고양동,삼성아파트)",IF 고양점 (신) 
031-921-6858,"경기 고양시 일산서구 대화로 362 (대화동,고양시 농수산물종합유통센터 일부호)",IF 고양 하나로클럽점 
031-965-5876,"경기 고양시 덕양구 호국로789번길 3 (주교동,중앙빌딩 1츨)",IF 고양 원당점 
02-441-8821,"서울 강동구 고덕로 256 1층 111호 (명일동,명성프라자)",IF 고덕역점 
02-927-9968,"서울 성북구 안암로 145 117호 (안암동5가,고려대학교중잉광장지하1층)",IF 고대 중앙광장점 
02-924-4664,서울 성북구 인촌로24길 55 (안암동5가),IF 고대 안암점 
054-734-6843,경상북도 영덕군 영덕읍 중앙길 112-1,IF 경북 영덕점 (신) 
054-773-9192,경북 경주시 원효로 108 (노동동),IF 경북 경주점 (신) 
02-969-1137,서울 동대문구 회기로 153 1동 1층 (회기동),IF 경희대점 
054-773-9193,경상북도 경주시 계림로 106 (황오동),IF 경주역점 
054-773-9190,경북 경주시 황성로 20 (황성동),IF 경주 황성점 
053-818-3318,경북 경산시 대학로 293 나동 1층 105호 (대동),IF 경북 영남대점 
02-723-7524,"서울특별시 종로구 자하문로 17, 1층 (체부동)",IF 경복궁점 (신) 
055-962-0116,경남 함양군 함양읍 고운로 66 (용평리),IF 경남 함양점 
